CMDLINE python3 getYieldsandRatios.py
MEM 1006.457031 1706285501.1171
MEM 1014.457031 1706285501.2176
MEM 1022.457031 1706285501.3181
MEM 1030.457031 1706285501.4185
MEM 1038.457031 1706285501.5191
MEM 1046.457031 1706285501.6196
MEM 1052.457031 1706285501.7200
MEM 1060.457031 1706285501.8204
MEM 1068.457031 1706285501.9210
MEM 1076.457031 1706285502.0215
MEM 1084.457031 1706285502.1220
MEM 1092.460938 1706285502.2227
MEM 1100.460938 1706285502.3232
MEM 1106.460938 1706285502.4237
MEM 1114.460938 1706285502.5242
MEM 1122.460938 1706285502.6246
MEM 1130.460938 1706285502.7252
MEM 1136.460938 1706285502.8257
MEM 1144.460938 1706285502.9262
MEM 1152.460938 1706285503.0267
MEM 1160.460938 1706285503.1272
MEM 1168.460938 1706285503.2280
MEM 1176.460938 1706285503.3284
MEM 1184.460938 1706285503.4290
MEM 1190.460938 1706285503.5294
MEM 1198.460938 1706285503.6299
MEM 1206.460938 1706285503.7305
MEM 1214.460938 1706285503.8309
MEM 1222.460938 1706285503.9315
MEM 1229.160156 1706285504.0320
MEM 1236.894531 1706285504.1325
MEM 1244.628906 1706285504.2329
MEM 1252.363281 1706285504.3334
MEM 1260.355469 1706285504.4339
MEM 1268.347656 1706285504.5344
MEM 1274.535156 1706285504.6351
MEM 1282.011719 1706285504.7356
MEM 1289.746094 1706285504.8361
MEM 1297.414062 1706285504.9366
MEM 1305.339844 1706285505.0371
MEM 1313.074219 1706285505.1376
MEM 1320.808594 1706285505.2381
MEM 1328.542969 1706285505.3385
MEM 1336.535156 1706285505.4391
MEM 1355.355469 1706285505.5397
MEM 1367.214844 1706285505.6403
MEM 1377.785156 1706285505.7410
MEM 1389.902344 1706285505.8416
MEM 1403.824219 1706285505.9421
MEM 1416.714844 1706285506.0429
MEM 1429.347656 1706285506.1436
MEM 1441.722656 1706285506.2441
MEM 1454.613281 1706285506.3448
MEM 1469.308594 1706285506.4452
MEM 1482.714844 1706285506.5459
MEM 1495.863281 1706285506.6465
MEM 1509.269531 1706285506.7471
MEM 1523.332031 1706285506.8478
MEM 1535.332031 1706285506.9482
MEM 1542.304688 1706285507.0487
MEM 1551.843750 1706285507.1492
MEM 1556.226562 1706285507.2496
MEM 1565.507812 1706285507.3501
MEM 1574.531250 1706285507.4506
MEM 1581.492188 1706285507.5512
MEM 1589.226562 1706285507.6517
MEM 1599.539062 1706285507.7521
MEM 1607.273438 1706285507.8528
MEM 1614.167969 1706285507.9534
MEM 1621.386719 1706285508.0539
MEM 1621.386719 1706285508.1544
MEM 1621.386719 1706285508.2550
MEM 1621.386719 1706285508.3554
MEM 1622.160156 1706285508.4558
MEM 1631.699219 1706285508.5563
MEM 1640.980469 1706285508.6567
MEM 1648.972656 1706285508.7571
MEM 1657.480469 1706285508.8578
MEM 1664.441406 1706285508.9583
MEM 1673.980469 1706285509.0588
MEM 1681.457031 1706285509.1594
MEM 1689.449219 1706285509.2599
MEM 1697.441406 1706285509.3604
MEM 1707.496094 1706285509.4609
MEM 1715.488281 1706285509.5614
MEM 1719.871094 1706285509.6618
MEM 1725.285156 1706285509.7623
MEM 1730.441406 1706285509.8629
MEM 1737.660156 1706285509.9635
MEM 1742.816406 1706285510.0642
MEM 1749.777344 1706285510.1648
MEM 1754.417969 1706285510.2654
MEM 1754.417969 1706285510.3661
MEM 1754.417969 1706285510.4669
MEM 1754.417969 1706285510.5674
MEM 1754.417969 1706285510.6680
MEM 1759.832031 1706285510.7685
MEM 1767.824219 1706285510.8690
MEM 1774.527344 1706285510.9694
MEM 1781.488281 1706285511.0700
MEM 1789.480469 1706285511.1706
MEM 1796.441406 1706285511.2712
MEM 1804.433594 1706285511.3717
MEM 1811.394531 1706285511.4722
MEM 1817.839844 1706285511.5728
MEM 1833.308594 1706285511.6734
MEM 1850.066406 1706285511.7741
MEM 1862.441406 1706285511.8747
MEM 1878.941406 1706285511.9752
MEM 1896.453125 1706285512.0757
MEM 1914.500000 1706285512.1762
MEM 1914.500000 1706285512.2767
MEM 1914.500000 1706285512.3772
MEM 1914.500000 1706285512.4777
MEM 1914.500000 1706285512.5783
MEM 1914.500000 1706285512.6787
MEM 1914.500000 1706285512.7792
MEM 1914.500000 1706285512.8796
MEM 1914.500000 1706285512.9800
MEM 1914.500000 1706285513.0806
MEM 1914.500000 1706285513.1810
MEM 1914.757812 1706285513.2840
MEM 1932.289062 1706285513.3846
MEM 1953.171875 1706285513.4850
MEM 1969.796875 1706285513.5856
MEM 1988.285156 1706285513.6862
MEM 2008.261719 1706285513.7867
MEM 2029.910156 1706285513.8872
MEM 2047.242188 1706285513.9879
MEM 2065.878906 1706285514.0886
MEM 2083.902344 1706285514.1892
MEM 2104.753906 1706285514.2898
MEM 2121.964844 1706285514.3905
MEM 2139.425781 1706285514.4912
MEM 2157.988281 1706285514.5919
MEM 2176.101562 1706285514.6928
MEM 2195.488281 1706285514.7935
MEM 2212.562500 1706285514.8940
MEM 2230.152344 1706285514.9947
MEM 2248.187500 1706285515.0953
MEM 2268.089844 1706285515.1960
MEM 2286.062500 1706285515.2966
MEM 2303.593750 1706285515.3972
MEM 2312.093750 1706285515.4978
MEM 2318.460938 1706285515.5984
MEM 2325.031250 1706285515.6990
MEM 2332.765625 1706285515.7996
MEM 2339.390625 1706285515.9003
MEM 2346.839844 1706285516.0011
MEM 2354.316406 1706285516.1017
MEM 2361.699219 1706285516.2027
MEM 2382.726562 1706285517.0392
MEM 2387.300781 1706285517.1398
MEM 2393.027344 1706285517.2404
MEM 2397.578125 1706285517.3410
MEM 2402.464844 1706285517.4416
MEM 2406.464844 1706285517.5423
MEM 2413.003906 1706285517.6432
MEM 2419.449219 1706285517.7438
MEM 2426.152344 1706285517.8444
MEM 2431.726562 1706285517.9451
MEM 2437.132812 1706285518.0458
MEM 2444.867188 1706285518.1462
MEM 2448.765625 1706285518.2468
MEM 2453.054688 1706285518.3474
MEM 2459.054688 1706285518.4479
MEM 2466.773438 1706285518.5485
MEM 2474.507812 1706285518.6490
MEM 2482.500000 1706285518.7496
MEM 2488.488281 1706285518.8503
MEM 2494.449219 1706285518.9512
MEM 2501.976562 1706285519.0519
MEM 2507.765625 1706285519.1525
MEM 2512.933594 1706285519.2531
MEM 2517.527344 1706285519.3538
MEM 2522.554688 1706285519.4544
MEM 2522.593750 1706285519.5550
MEM 2528.648438 1706285519.6556
MEM 2532.000000 1706285519.7561
MEM 2532.000000 1706285519.8567
MEM 2532.000000 1706285519.9574
MEM 2536.515625 1706285520.0579
MEM 2543.011719 1706285520.1585
MEM 2549.972656 1706285520.2592
MEM 2556.675781 1706285520.3597
MEM 2560.757812 1706285520.4603
MEM 2567.976562 1706285520.5609
MEM 2575.195312 1706285520.6615
MEM 2578.257812 1706285520.7623
MEM 2582.378906 1706285520.8629
MEM 2584.957031 1706285520.9638
MEM 2590.628906 1706285521.0644
MEM 2596.816406 1706285521.1651
MEM 2602.230469 1706285521.2657
MEM 2609.707031 1706285521.3662
MEM 2617.117188 1706285521.4667
MEM 2624.343750 1706285521.5672
MEM 2629.046875 1706285521.6678
MEM 2634.109375 1706285521.7684
MEM 2640.640625 1706285521.8690
MEM 2646.882812 1706285521.9696
MEM 2654.023438 1706285522.0701
MEM 2661.500000 1706285522.1708
MEM 2669.492188 1706285522.2713
MEM 2673.359375 1706285522.3718
MEM 2673.359375 1706285522.4723
MEM 2673.359375 1706285522.5728
MEM 2673.359375 1706285522.6732
MEM 2673.359375 1706285522.7738
MEM 2673.359375 1706285522.8745
MEM 2673.304688 1706285522.9750
MEM 2673.164062 1706285523.0757
MEM 2673.140625 1706285523.1762
MEM 2673.140625 1706285523.2767
MEM 2673.140625 1706285523.3773
MEM 2673.140625 1706285523.4778
MEM 2673.140625 1706285523.5783
MEM 2673.140625 1706285523.6789
MEM 2673.140625 1706285523.7794
MEM 2673.140625 1706285523.8799
MEM 2673.140625 1706285523.9804
MEM 2673.140625 1706285524.0809
MEM 2673.093750 1706285524.1814
MEM 2673.093750 1706285524.2818
MEM 2673.093750 1706285524.3824
MEM 2673.093750 1706285524.4829
MEM 2673.093750 1706285524.5834
MEM 2673.093750 1706285524.6841
MEM 2673.093750 1706285524.7846
MEM 2673.093750 1706285524.8853
MEM 2673.093750 1706285524.9859
MEM 2673.093750 1706285525.0864
MEM 2673.093750 1706285525.1870
MEM 2673.093750 1706285525.2875
MEM 2673.093750 1706285525.3880
MEM 2673.078125 1706285525.4885
MEM 2673.078125 1706285525.5891
MEM 2673.078125 1706285525.6895
MEM 2673.078125 1706285525.7903
MEM 2673.078125 1706285525.8909
MEM 2673.078125 1706285525.9914
MEM 2673.078125 1706285526.0920
MEM 2676.660156 1706285526.1925
MEM 2686.660156 1706285526.2932
MEM 2712.945312 1706285526.3938
MEM 2720.421875 1706285526.4942
MEM 2720.679688 1706285526.5955
MEM 2729.703125 1706285526.6959
MEM 2750.843750 1706285526.7964
MEM 2774.082031 1706285526.8970
MEM 2770.023438 1706285526.9976
MEM 2774.207031 1706285527.0982
MEM 2764.453125 1706285527.1987
MEM 2760.308594 1706285527.2995
MEM 2760.175781 1706285527.4002
MEM 2760.058594 1706285527.5007
MEM 2758.542969 1706285527.6011
MEM 2756.710938 1706285527.7016
MEM 2748.535156 1706285527.8020
MEM 2732.671875 1706285527.9028
MEM 2732.671875 1706285528.0034
MEM 2718.894531 1706285528.1039
MEM 2718.894531 1706285528.2043
MEM 2718.894531 1706285528.3048
MEM 2718.894531 1706285528.4053
MEM 2698.945312 1706285528.5062
MEM 2698.945312 1706285528.6069
MEM 2698.945312 1706285528.7072
MEM 2698.945312 1706285528.8083
MEM 2698.945312 1706285528.9088
MEM 2698.945312 1706285529.0093
MEM 2698.945312 1706285529.1098
MEM 2698.945312 1706285529.2103
MEM 2698.945312 1706285529.3107
MEM 2698.945312 1706285529.4113
MEM 2698.945312 1706285529.5117
MEM 2698.945312 1706285529.6122
MEM 2698.945312 1706285529.7127
MEM 2698.945312 1706285529.8132
MEM 2698.945312 1706285529.9138
MEM 2698.945312 1706285530.0143
MEM 2698.945312 1706285530.1148
MEM 2698.945312 1706285530.2153
MEM 2698.945312 1706285530.3158
MEM 2698.945312 1706285530.4163
MEM 2698.945312 1706285530.5172
MEM 2698.945312 1706285530.6178
MEM 2698.945312 1706285530.7182
MEM 2698.945312 1706285530.8187
MEM 2698.945312 1706285530.9193
MEM 2698.945312 1706285531.0198
MEM 2698.945312 1706285531.1203
MEM 2698.945312 1706285531.2207
MEM 2698.945312 1706285531.3214
MEM 2698.945312 1706285531.4218
MEM 2698.945312 1706285531.5223
MEM 2698.945312 1706285531.6228
MEM 2698.945312 1706285531.7233
MEM 2698.945312 1706285531.8237
MEM 2698.945312 1706285531.9241
MEM 2698.945312 1706285532.0246
MEM 2698.945312 1706285532.1252
MEM 2698.945312 1706285532.2259
MEM 2698.945312 1706285532.3264
MEM 2703.777344 1706285532.4270
MEM 2711.511719 1706285532.5274
MEM 2719.246094 1706285532.6278
MEM 2730.414062 1706285532.7284
MEM 2737.410156 1706285532.8289
MEM 2741.816406 1706285532.9295
MEM 2746.789062 1706285533.0302
MEM 2741.238281 1706285533.1308
MEM 2749.488281 1706285533.2313
MEM 2757.480469 1706285533.3319
MEM 2766.503906 1706285533.4324
MEM 2774.039062 1706285533.5331
MEM 2777.929688 1706285533.6336
MEM 2783.328125 1706285533.7344
MEM 2788.742188 1706285533.8350
MEM 2797.250000 1706285533.9355
MEM 2800.343750 1706285534.0362
MEM 2800.343750 1706285534.1367
MEM 2806.406250 1706285534.2374
MEM 2814.406250 1706285534.3380
MEM 2822.742188 1706285534.4385
MEM 2825.960938 1706285534.5390
MEM 2833.437500 1706285534.6397
MEM 2838.593750 1706285534.7402
MEM 2844.656250 1706285534.8409
MEM 2850.511719 1706285534.9416
MEM 2858.699219 1706285535.0423
MEM 2865.074219 1706285535.1429
MEM 2870.621094 1706285535.2437
MEM 2878.621094 1706285535.3445
MEM 2883.238281 1706285535.4455
MEM 2888.652344 1706285535.5462
MEM 2896.386719 1706285535.6471
MEM 2901.542969 1706285535.7476
MEM 2906.636719 1706285535.8485
MEM 2912.636719 1706285535.9498
MEM 2918.636719 1706285536.0506
MEM 2924.636719 1706285536.1513
MEM 2932.523438 1706285536.2518
MEM 2939.675781 1706285536.3524
MEM 2946.894531 1706285536.4528
MEM 2953.597656 1706285536.5534
MEM 2961.523438 1706285536.6538
MEM 2967.902344 1706285536.7544
MEM 2974.605469 1706285536.8552
MEM 2979.761719 1706285536.9557
MEM 2979.761719 1706285537.0565
MEM 2979.761719 1706285537.1571
MEM 2984.535156 1706285537.2576
MEM 2990.535156 1706285537.3582
MEM 2998.761719 1706285537.4587
MEM 3010.675781 1706285537.6055
MEM 3017.378906 1706285537.7061
MEM 3025.886719 1706285537.8066
MEM 3033.363281 1706285537.9070
MEM 3040.066406 1706285538.0076
MEM 3046.121094 1706285538.1081
MEM 3049.730469 1706285538.2088
MEM 3049.730469 1706285538.3095
MEM 3053.855469 1706285538.4099
MEM 3059.718750 1706285538.5103
MEM 3064.875000 1706285538.6108
MEM 3071.511719 1706285538.7114
MEM 3077.699219 1706285538.8119
MEM 3083.886719 1706285538.9125
MEM 3088.722656 1706285539.0130
MEM 3092.585938 1706285539.1137
MEM 3100.515625 1706285539.2142
MEM 3106.761719 1706285539.3148
MEM 3114.617188 1706285539.4155
MEM 3124.609375 1706285539.5170
MEM 3130.210938 1706285539.6175
MEM 3137.105469 1706285539.7180
MEM 3144.324219 1706285539.8186
MEM 3152.574219 1706285539.9191
MEM 3159.210938 1706285540.0197
MEM 3166.687500 1706285540.1203
MEM 3175.195312 1706285540.2209
MEM 3179.062500 1706285540.3213
MEM 3182.609375 1706285540.4219
MEM 3190.609375 1706285540.5224
MEM 3199.605469 1706285540.6230
MEM 3207.082031 1706285540.7235
MEM 3214.816406 1706285540.8241
MEM 3229.511719 1706285540.9245
MEM 3244.722656 1706285541.0251
MEM 3254.777344 1706285541.1255
MEM 3254.777344 1706285541.2260
MEM 3254.777344 1706285541.3265
MEM 3269.406250 1706285541.4272
MEM 3279.718750 1706285541.5276
MEM 3279.718750 1706285541.6280
MEM 3279.718750 1706285541.7286
MEM 3279.718750 1706285541.8290
MEM 3279.718750 1706285541.9295
MEM 3279.718750 1706285542.0300
MEM 3293.699219 1706285542.1309
MEM 3306.332031 1706285542.2316
MEM 2834.964844 1706285542.3322
MEM 2894.003906 1706285542.4328
MEM 2957.683594 1706285542.5332
MEM 3031.195312 1706285542.6338
MEM 3262.132812 1706285545.1267
MEM 3262.132812 1706285545.2272
MEM 3262.132812 1706285545.3278
MEM 3262.132812 1706285545.4284
MEM 3262.132812 1706285545.5291
MEM 3262.132812 1706285545.6297
MEM 3262.132812 1706285545.7303
MEM 3262.132812 1706285545.8309
MEM 3262.132812 1706285545.9315
MEM 3262.132812 1706285546.0321
MEM 3262.132812 1706285546.1327
MEM 3262.132812 1706285546.2333
MEM 3262.132812 1706285546.3340
MEM 3262.132812 1706285546.4346
MEM 3262.132812 1706285546.5353
MEM 3262.132812 1706285546.6360
MEM 3262.132812 1706285546.7367
MEM 3262.132812 1706285546.8373
MEM 3262.132812 1706285546.9378
MEM 3262.132812 1706285547.0383
MEM 3262.132812 1706285547.1389
MEM 3262.132812 1706285547.2394
MEM 3262.132812 1706285547.3400
MEM 3262.132812 1706285547.4406
MEM 3262.132812 1706285547.5412
MEM 3262.132812 1706285547.6418
MEM 3262.132812 1706285547.7424
MEM 3262.132812 1706285547.8430
MEM 3262.132812 1706285547.9435
MEM 3262.132812 1706285548.0443
MEM 3262.132812 1706285548.1450
MEM 3262.132812 1706285548.2458
MEM 3262.132812 1706285548.3464
MEM 3262.132812 1706285548.4469
MEM 3262.132812 1706285548.5474
MEM 3262.132812 1706285548.6481
MEM 3262.132812 1706285548.7487
MEM 3262.132812 1706285548.8493
MEM 3262.132812 1706285548.9500
MEM 3265.421875 1706285549.0506
MEM 3265.421875 1706285549.1512
MEM 3265.421875 1706285549.2517
MEM 3265.421875 1706285549.3523
MEM 3265.421875 1706285549.4528
MEM 3265.421875 1706285549.5534
MEM 3265.421875 1706285549.6541
MEM 3265.421875 1706285549.7548
MEM 3265.421875 1706285549.8554
MEM 3265.421875 1706285549.9561
MEM 3265.421875 1706285550.0568
MEM 3265.421875 1706285550.1573
MEM 3265.421875 1706285550.2580
MEM 3265.421875 1706285550.3586
MEM 3265.421875 1706285550.4591
MEM 3265.421875 1706285550.5596
MEM 3265.421875 1706285550.6602
MEM 3265.421875 1706285550.7608
MEM 3265.421875 1706285550.8612
MEM 3265.421875 1706285550.9618
MEM 3265.421875 1706285551.0623
MEM 3265.421875 1706285551.1628
MEM 3265.421875 1706285551.2633
MEM 3265.421875 1706285551.3638
MEM 3265.421875 1706285551.4643
MEM 3265.421875 1706285551.5649
MEM 3265.421875 1706285551.6655
MEM 3265.421875 1706285551.7661
MEM 3265.421875 1706285551.8667
MEM 3265.421875 1706285551.9672
MEM 3265.421875 1706285552.0677
MEM 3265.421875 1706285552.1683
MEM 3265.421875 1706285552.2687
MEM 3265.421875 1706285552.3693
MEM 3265.421875 1706285552.4698
MEM 3265.421875 1706285552.5703
MEM 3265.421875 1706285552.6710
MEM 3265.421875 1706285552.7717
MEM 3265.421875 1706285552.8723
MEM 3265.421875 1706285552.9730
MEM 3265.421875 1706285553.0737
MEM 3265.421875 1706285553.1745
MEM 3265.421875 1706285553.2761
MEM 3265.421875 1706285553.3769
MEM 3265.929688 1706285553.4777
MEM 3276.433594 1706285553.5785
MEM 3289.832031 1706285553.6792
MEM 3328.972656 1706285553.7800
MEM 3334.785156 1706285553.8807
MEM 3334.785156 1706285553.9815
MEM 3334.769531 1706285554.0948
MEM 3334.425781 1706285554.1958
MEM 3338.425781 1706285554.3369
MEM 3344.660156 1706285554.4378
MEM 3354.660156 1706285554.5387
MEM 3362.660156 1706285554.6395
MEM 3379.855469 1706285554.7400
MEM 3394.371094 1706285554.8406
MEM 3408.136719 1706285554.9412
MEM 3425.710938 1706285555.0417
MEM 3435.699219 1706285555.1423
MEM 3436.605469 1706285555.2430
MEM 3459.312500 1706285555.3436
MEM 3479.843750 1706285555.4443
MEM 3493.921875 1706285555.5448
MEM 3499.355469 1706285555.6453
MEM 3499.355469 1706285555.7458
MEM 3503.015625 1706285555.8464
MEM 3521.015625 1706285555.9470
MEM 3533.964844 1706285556.0475
MEM 3543.382812 1706285556.1482
MEM 3540.976562 1706285556.2487
MEM 3547.414062 1706285556.3493
MEM 3550.761719 1706285556.4498
MEM 3562.769531 1706285556.5503
MEM 3584.769531 1706285556.6513
MEM 3594.660156 1706285556.7518
MEM 3611.140625 1706285556.8525
MEM 3623.785156 1706285556.9529
MEM 3637.355469 1706285557.0534
MEM 3652.988281 1706285557.1539
MEM 3669.082031 1706285557.2546
MEM 3683.488281 1706285557.3552
MEM 3701.714844 1706285557.4559
MEM 3714.652344 1706285557.5570
MEM 3737.761719 1706285557.6576
MEM 3759.085938 1706285557.7581
MEM 3777.753906 1706285557.8587
MEM 3786.917969 1706285557.9592
MEM 3789.332031 1706285558.0596
MEM 3791.406250 1706285558.1601
MEM 3797.406250 1706285558.2606
MEM 3803.960938 1706285558.3612
MEM 3810.253906 1706285558.4617
MEM 3815.757812 1706285558.5623
MEM 3817.500000 1706285558.6628
MEM 3818.085938 1706285558.7635
MEM 3824.203125 1706285558.8640
MEM 3829.941406 1706285558.9646
MEM 3829.886719 1706285559.0651
MEM 3830.308594 1706285559.1656
MEM 3836.050781 1706285559.2662
MEM 3840.980469 1706285559.3667
MEM 3846.980469 1706285559.4672
MEM 3852.980469 1706285559.5679
MEM 3858.796875 1706285559.6685
MEM 3866.531250 1706285559.7693
MEM 3873.457031 1706285559.8698
MEM 3880.488281 1706285559.9704
MEM 3885.937500 1706285560.0711
MEM 3891.355469 1706285560.1716
MEM 3896.781250 1706285560.2721
MEM 3898.269531 1706285560.3726
MEM 3904.269531 1706285560.4730
MEM 3910.269531 1706285560.5736
MEM 3916.695312 1706285560.6742
MEM 3924.171875 1706285560.7747
MEM 3929.738281 1706285560.8753
MEM 3935.144531 1706285560.9758
MEM 3942.621094 1706285561.0762
MEM 3948.226562 1706285561.1767
MEM 3951.945312 1706285561.2771
MEM 3957.945312 1706285561.3776
MEM 3965.945312 1706285561.4781
MEM 3969.378906 1706285561.5786
MEM 3975.378906 1706285561.6791
MEM 3981.378906 1706285561.7796
MEM 3986.148438 1706285561.8801
MEM 3990.902344 1706285561.9806
MEM 3987.410156 1706285562.0811
MEM 3993.410156 1706285562.1817
MEM 3972.324219 1706285562.2823
MEM 3977.871094 1706285562.3828
MEM 3980.441406 1706285562.4833
MEM 3985.339844 1706285562.5840
MEM 3989.464844 1706285562.6846
MEM 3994.878906 1706285562.7852
MEM 3998.488281 1706285562.8858
MEM 3999.777344 1706285562.9864
MEM 4001.804688 1706285563.0872
MEM 4007.804688 1706285563.1878
MEM 4013.804688 1706285563.2883
MEM 4019.804688 1706285563.3889
MEM 4025.804688 1706285563.5047
MEM 4027.800781 1706285563.6175
MEM 4035.800781 1706285563.7181
MEM 4041.644531 1706285563.8189
MEM 4047.644531 1706285563.9194
MEM 4055.570312 1706285564.0200
MEM 4059.570312 1706285564.1206
MEM 4063.570312 1706285564.2211
MEM 4069.570312 1706285564.3216
MEM 4075.332031 1706285564.4221
MEM 4081.316406 1706285564.5225
MEM 4087.316406 1706285564.6232
MEM 4093.316406 1706285564.7238
MEM 4099.316406 1706285564.8243
MEM 4105.316406 1706285564.9247
MEM 4111.136719 1706285565.0253
MEM 4117.128906 1706285565.1258
MEM 4123.160156 1706285565.2263
MEM 4129.160156 1706285565.3269
MEM 4135.160156 1706285565.4273
MEM 4141.160156 1706285565.5280
MEM 4146.527344 1706285565.6286
MEM 4152.949219 1706285565.7297
MEM 4160.167969 1706285565.8302
MEM 4167.386719 1706285565.9307
MEM 4175.121094 1706285566.0311
MEM 4182.082031 1706285566.1317
MEM 4189.558594 1706285566.2322
MEM 4197.292969 1706285566.3328
MEM 4204.511719 1706285566.4333
MEM 4207.347656 1706285566.5338
MEM 4207.347656 1706285566.6344
MEM 4207.347656 1706285566.7350
MEM 4207.347656 1706285566.8355
MEM 4207.347656 1706285566.9369
MEM 4207.347656 1706285567.0375
MEM 4207.347656 1706285567.1380
MEM 4207.347656 1706285567.2386
MEM 4207.347656 1706285567.3391
MEM 4207.347656 1706285567.4396
MEM 4207.347656 1706285567.5401
MEM 4207.347656 1706285567.6406
MEM 4207.347656 1706285567.7413
MEM 4207.347656 1706285567.8422
MEM 4207.347656 1706285567.9427
MEM 4207.347656 1706285568.0432
MEM 4207.347656 1706285568.1443
MEM 4207.347656 1706285568.2480
MEM 4207.347656 1706285568.3488
MEM 4207.347656 1706285568.4496
MEM 4207.347656 1706285568.5502
MEM 4207.347656 1706285568.6508
MEM 4207.347656 1706285568.7515
MEM 4207.347656 1706285568.8521
MEM 4207.347656 1706285568.9528
MEM 4207.347656 1706285569.0534
MEM 4207.347656 1706285569.1539
MEM 4207.347656 1706285569.2545
MEM 4207.347656 1706285569.3550
MEM 4207.347656 1706285569.4556
MEM 4207.347656 1706285569.5562
MEM 4207.347656 1706285569.6567
MEM 4207.347656 1706285569.7572
MEM 4207.347656 1706285569.8579
MEM 4207.347656 1706285569.9585
MEM 4207.347656 1706285570.0590
MEM 4207.347656 1706285570.1596
MEM 4207.347656 1706285570.2601
MEM 4207.347656 1706285570.3613
MEM 4207.347656 1706285570.4621
MEM 4207.347656 1706285570.5638
MEM 4207.347656 1706285570.6644
MEM 4207.347656 1706285570.7651
MEM 4207.347656 1706285570.8660
MEM 4207.347656 1706285570.9665
MEM 4215.347656 1706285571.0671
MEM 4231.347656 1706285571.1677
MEM 4245.347656 1706285571.2682
MEM 4261.347656 1706285571.3689
MEM 4276.253906 1706285571.4695
MEM 4325.000000 1706285571.5700
MEM 4349.722656 1706285571.6705
MEM 4353.824219 1706285571.7711
MEM 4457.070312 1706285571.8717
MEM 4490.027344 1706285571.9724
MEM 4490.027344 1706285572.0730
MEM 4490.027344 1706285572.1736
MEM 4490.027344 1706285572.2740
MEM 4490.027344 1706285572.3746
MEM 4490.027344 1706285572.4751
MEM 4490.027344 1706285572.5756
MEM 4490.027344 1706285572.6762
MEM 4490.027344 1706285572.7770
MEM 4490.027344 1706285572.8775
MEM 4490.027344 1706285572.9779
MEM 4490.027344 1706285573.0784
MEM 4490.027344 1706285573.1790
MEM 4490.027344 1706285573.2795
MEM 4490.027344 1706285573.3800
MEM 4490.027344 1706285573.4805
MEM 4490.027344 1706285573.5811
MEM 4490.027344 1706285573.6816
MEM 4490.027344 1706285573.7821
MEM 4490.027344 1706285573.8826
MEM 4490.027344 1706285573.9832
MEM 4490.027344 1706285574.0839
MEM 4490.027344 1706285574.1844
MEM 4490.027344 1706285574.2850
MEM 4490.027344 1706285574.3855
MEM 4490.027344 1706285574.4861
MEM 4490.027344 1706285574.5867
MEM 4490.027344 1706285574.6872
MEM 4490.027344 1706285574.7880
MEM 4490.027344 1706285574.8888
MEM 4490.027344 1706285574.9894
MEM 4490.027344 1706285575.0899
MEM 4490.027344 1706285575.1905
MEM 4490.027344 1706285575.2910
MEM 4490.027344 1706285575.3916
MEM 4490.027344 1706285575.4920
MEM 4490.027344 1706285575.5926
MEM 4490.027344 1706285575.6931
MEM 4490.027344 1706285575.7936
MEM 4490.027344 1706285575.8941
MEM 4490.027344 1706285575.9948
MEM 4490.027344 1706285576.0955
MEM 4490.027344 1706285576.1959
MEM 4490.027344 1706285576.2964
MEM 4490.027344 1706285576.3970
MEM 4490.027344 1706285576.4975
MEM 4490.027344 1706285576.5980
MEM 4490.027344 1706285576.6985
MEM 4490.027344 1706285576.7989
MEM 4490.027344 1706285576.8994
MEM 4490.027344 1706285576.9999
MEM 4490.027344 1706285577.1010
MEM 4490.027344 1706285577.2017
MEM 4490.027344 1706285577.3022
MEM 4490.027344 1706285577.4028
MEM 4490.027344 1706285577.5034
MEM 4490.027344 1706285577.6041
MEM 4490.027344 1706285577.7047
MEM 4490.027344 1706285577.8053
MEM 4490.027344 1706285577.9058
MEM 4490.027344 1706285578.0064
MEM 4490.027344 1706285578.1069
MEM 4490.027344 1706285578.2074
MEM 4490.027344 1706285578.3080
MEM 4490.027344 1706285578.4085
MEM 4490.027344 1706285578.5090
MEM 4490.027344 1706285578.6095
MEM 4490.027344 1706285578.7101
MEM 4490.027344 1706285578.8109
MEM 4490.027344 1706285578.9116
MEM 4490.027344 1706285579.0123
MEM 4490.027344 1706285579.1128
MEM 4490.027344 1706285579.2140
MEM 4490.027344 1706285579.3145
MEM 4490.027344 1706285579.4151
MEM 4490.027344 1706285579.5156
MEM 4490.027344 1706285579.6163
MEM 4490.027344 1706285579.7167
MEM 4490.027344 1706285579.8172
MEM 4490.027344 1706285579.9177
MEM 4490.027344 1706285580.0182
MEM 4490.027344 1706285580.1187
MEM 4490.027344 1706285580.2192
MEM 4490.027344 1706285580.3198
MEM 4490.027344 1706285580.4204
MEM 4490.027344 1706285580.5210
MEM 4490.027344 1706285580.6216
MEM 4490.027344 1706285580.7222
MEM 4493.570312 1706285580.8228
MEM 4500.011719 1706285580.9235
MEM 4525.011719 1706285581.0264
MEM 4484.246094 1706285581.1270
MEM 4634.054688 1706285581.2281
MEM 4711.398438 1706285581.3319
MEM 4764.765625 1706285581.4325
MEM 4872.015625 1706285581.5330
MEM 4872.015625 1706285581.6335
MEM 4872.015625 1706285581.7339
MEM 4872.015625 1706285581.8344
MEM 4872.015625 1706285581.9349
MEM 4872.015625 1706285582.0354
MEM 4872.015625 1706285582.1359
MEM 4872.015625 1706285582.2364
MEM 4872.015625 1706285582.3370
